,AEblack,AEbrown,AEchocolate,AEcoral,AEdarkred,AEdarksalmon,AEfirebrick,AEgainsboro,AEindianred,AElightcoral,AElightgrey,AElightsalmon,AEmaroon,AEorangered,AErosybrown,AEsaddlebrown,AEsalmon,AEseashell,AEsilver,AEtomato,AEwhite,AEwhitesmoke
ACH-000961,-0.006288881633962887,-0.038864736556105915,0.04772242732024373,-0.04936556459799291,-0.09048555272018506,0.06724778200014234,-0.038286150438864706,0.16517867063544733,0.04633395695386487,-0.030102504324025482,-0.08433304048896856,-0.047818943448576644,0.11927262305694758,0.033867362217187266,0.07372635000379088,-0.014842095997226724,0.09436432640744834,-0.03119539501831707,-0.14104126034767206,-0.02089082530497237,0.040340646533765304,0.12919163647144877
ACH-000569,0.09829957737124348,-0.14985086595395317,-0.15545677992773135,-0.14570474381212858,-0.14137678274236515,-0.1788665046306576,-0.12839465759127563,-0.269899285703605,-0.16650787454745716,-0.11822416108181524,-0.3362270584452432,-0.16229140137051673,-0.06804776928249444,-0.14399391223787064,0.05062304283748189,-0.08829571621246785,-0.08989376328587435,-0.07822629707582061,-0.30686888990829375,-0.11812024476266472,-0.1234855844152434,0.3225779169623136
ACH-000331,-0.019351923644232757,-0.11202102832237128,-0.1895699041218632,-0.10127513193128067,-0.13674371765695204,-0.1224139783411687,-0.16474995226786537,-0.22452430120505118,-0.1372793795111661,-0.09233806830219854,-0.056685711627489914,-0.021458923646313573,-0.0007089552748348789,0.010881234463171652,-0.0370221028694349,-0.10448460533046482,-0.22161666404486038,-0.13954854713841783,-0.24683769714174836,-0.15535891891067158,-0.08004305709879043,0.23385048838212338
ACH-000396,-0.06943386724704345,-0.08602983938174391,-0.08072961485172338,-0.05337228546659618,-0.13462135048150575,-0.1162836839720723,-0.13507559823113252,-0.25623517917736066,-0.16244719609045968,-0.11288583128907244,-0.12392733548212519,-0.11725454597479831,0.012161521224750631,-0.06490878963162762,-0.04926189573249925,-0.1636377301589577,-0.25079824157710773,-0.17180840742736506,-0.22278095473781756,0.018895854606911257,-0.24449914343640458,0.3210177073041136
ACH-001529,-0.056222541225655134,0.02576655066226794,-0.125954273725922,-0.03834153014945443,-0.07435934735357044,-0.25003884332784304,-0.0657694643812777,-0.11790976815400653,-0.06224057866001361,-0.08871799854275011,0.08788827973816805,-0.1388461416909411,-0.23137426668319047,-0.054364376247851266,-0.13455785495833322,-0.11948652767897583,-0.3185586265304271,-0.014332429259781933,-0.23850240695987068,0.0688427409476021,0.11681092053917908,-0.4032974446617854
ACH-000357,0.059803418728846924,-0.06588097122469946,-0.11443404684640616,-0.057510610948466954,-0.07097203395693508,-0.22732300494716148,0.0370956298797738,0.14292523211587632,0.03683594587157962,0.009418288402657436,0.07295277811011608,-0.10961752488017512,-0.11462567636080453,-0.17711321278725597,0.016261383489820043,0.14721172143754027,-0.11585541117889428,-0.0556067017671346,0.8138248471996707,0.01959542939589015,0.184886481153523,-0.6818147180124413
ACH-000216,0.16490417904870136,-0.11649434835968175,0.22830473492119224,-0.018087806768526397,-0.17935326795712517,-0.16859107738110002,-0.05133849435421448,0.35697769248392586,-0.11713445702080756,-0.08350085628881221,-0.3469122426473147,-0.036818851836338366,-0.08214038305949331,-0.08315622858382757,-0.006798726678372863,-0.08273727918712587,-0.3115376937374744,-0.07568617374949745,-0.18446726921332351,-0.13623291718159378,-0.16451669099696245,0.07070873667008276
ACH-000620,0.013193121918332561,-0.09914683123040471,-0.06565919873145419,-0.017822522177231966,-0.04492887685584103,-0.05355389987473223,-0.022896938679796988,0.0594994846200179,-0.04236870512774994,-0.11009764209344403,-0.1934939997098576,-0.13278573536413352,-0.14596091361509034,-0.011656097946060723,-0.0716807876034399,-0.07874779012961204,-0.10011989632775879,0.017200511422231383,-0.29829202777651403,-0.1344229798677722,-0.12105487189037512,-0.05284494547709042
ACH-000577,-0.0695877552557778,-0.09735331412960828,0.03074393776680092,-0.13771179099577174,-0.05965970887956709,0.08985294460485445,-0.12502922727471066,-0.18193078487005063,0.3670923543172456,-0.0759948085564641,-0.46828796398220535,-0.036954762481358025,-0.057161623196492324,-0.15919419097773882,0.011132431265270531,0.030087808284352324,-0.1567026808186911,0.0027523571471475667,-0.29624045763750495,0.0377973896852013,-0.43788214328204117,0.45281047149548864
ACH-000476,-0.015544994336223805,-0.02860809270920264,0.10017837663745817,0.08626405958750173,0.3862773771915925,0.0007191331895036878,-0.040810505017819285,-0.10719271772871575,0.49947677456442613,-0.021928906654135487,-0.16781229710188283,-0.06281957849038378,0.021692223736499754,-0.0583883948750328,-0.09738110154493979,0.04020988087416075,-0.13126462871373873,0.026838745740078745,-0.23206496688815487,0.3329936987973963,-0.0562256128967193,0.10746940245399204
ACH-000734,0.009942334919198064,-0.13169009184644861,-0.07767460096459697,0.03026163496427415,0.05864199476419026,0.8566369367057646,-0.02902081120741361,0.27808774380195395,-0.13559053968350987,-0.04193850280135523,-0.38402577916147446,-0.1159842040537028,-0.04734609114034326,-0.014230943660899166,-0.08009624677270241,-0.08562876007573657,-0.14255654798248096,1.6108225887496335,-0.2434818820102996,-0.05933624597686012,-0.11884369967727317,-0.2316536765196157
ACH-000217,-0.02678061376425675,-0.0940918861666631,-0.03928775146656975,0.003766794918258337,-0.09702559671749192,0.5715102787887705,-0.09505184429059811,-0.12072995500275845,-0.134166684506779,-0.05795113548956965,-0.2213370946333147,-0.03184710807500854,-0.002545415774352284,-0.03741861010988165,-0.10167971709577239,-0.048884453505789044,-0.20328113025356684,0.04464020216603332,-0.17735964373567595,-0.03660099117544074,0.08825739260257928,0.20486948766070318
ACH-000848,0.09553389130064241,-0.11456353997762307,-0.024568541754183815,0.03305002947753453,-0.061969631456303735,-0.06328272653075045,0.032318017031594475,0.18541742934170755,0.06542317458308362,-0.07369888120191376,-0.25064255459509216,-0.06944310929001114,0.09796558648715731,0.06424849915313906,0.1630020446007432,-0.013396227542076181,-0.013094773298868654,1.9737137280426509,-0.1623777194152362,0.007099989857699579,-0.05188614198084497,-0.10332472877662659
ACH-000324,-0.11694376956260663,0.017432936592978374,-0.16738567209102692,-0.10801371671528459,-0.16289438842113,-0.22320024219100276,-0.1577230210066914,-0.11202244788692226,-0.08129156117071384,-0.09180688976148998,0.2406959731106884,-0.14521867666789987,-0.04994545991179296,-0.1052803123642724,1.1041037034289374,-0.0999469034897667,-0.20153081739574075,-0.15909455210435583,-0.09322864162151953,-0.1469525146981866,-0.15634583509772815,0.1333454793859945
ACH-000237,-0.04099408044940264,0.07116815032555228,0.23445305917442685,0.067089647394698,0.14073389299955433,1.2662527460845845,-0.010219647807711259,-0.06793919477621788,-0.04777018591002204,-0.0119246001554332,0.013205413093968697,0.04560801440153775,0.13570129994757404,0.06211536230293131,0.10616595848548253,0.017798343948935483,-0.05084070215488476,0.18766031716080503,-0.010453628838816688,0.1864247146268785,-0.3403999536673027,0.4505570683025942
ACH-000333,0.013012137972185152,-0.0642066771975108,-0.08906031250381982,0.103911185397873,-0.07965559738459956,-0.06534729838199287,-0.06700469674638036,0.9357114032309338,-0.05090013321126987,-0.023756446161711763,-0.30718889361500745,0.0203825614822926,0.1536636876484081,0.005574615149287609,-0.05373293057343451,-0.08601842095780105,0.01775958486910455,0.21675637345736626,-0.039066039649770984,-0.04912391982996937,-0.13413353665383765,0.09451455005786914
ACH-000132,0.10304150077740194,-0.014640195414442695,0.2989387167763614,-0.01060746308124758,-0.11353362926781885,-0.20702348965192643,-0.03516784411879526,0.15077223586406333,-0.13849430623244707,0.0057485646850148125,0.08980301069090615,0.23706143995773732,-0.057922518949074804,0.07637812553664215,0.07769093081775098,-0.031047910448445817,-0.16264756667385832,-0.13900730266983213,-0.1301125500382207,-0.06292277178814783,0.22021021355288684,0.07641916480527083
ACH-000584,0.07144610779810023,-0.0088818506714436,0.06367973245692057,-0.00484004833988017,-0.00358978531115014,-0.10468607373187827,-0.052583612842462435,0.29446999658885353,-0.08496278905801134,-0.029047521655322168,0.24110915750519576,-0.08332885558006994,0.08228742782111337,-0.05474089780530847,-0.12362421068035626,-0.049396900375248916,0.002031380604674105,-0.06297618228651532,-0.053175588394167354,-0.08404043522401766,-0.0963956930168252,0.14067370723643308
ACH-000928,0.05672471149254478,-0.06718878271075686,-0.011069955648007774,0.03482178457796347,-0.10795863572305071,-0.12301705342034884,-0.08084589917006421,0.14375732312199418,-0.06048729140269775,-0.015108685267378586,-0.22905761995658386,0.08847039991893384,-0.01372240621939432,0.18510119197013084,-0.08609991607833631,-0.006328645932106773,-0.18333876055540776,-0.10651797701438118,-0.23327414333208019,-0.003173138421158235,0.06691239537292722,-0.02773727204638893
ACH-000909,0.05954873071688891,-0.07556690166860588,-0.03657827129747289,-0.01813913520284003,-0.05485476720154292,-0.17533854745079583,-0.11207564108260468,-0.26660559724822,-0.1287151497457427,0.11175308893194726,-0.38765569605991596,-0.05368283007880835,0.10020086715608247,-0.026419022981900162,0.07502076342824256,-0.08873382358712976,0.07399036988123382,-0.07502878717148494,-0.19935421603873174,0.07459942391419518,-0.13869847322893722,0.13811579135905544
ACH-000173,-0.04101722129365002,-0.08543087161315922,-0.05003606371024074,0.006251890769329607,-0.023606042161413054,0.019955035876150138,-0.02257968364962494,0.35765149068609947,-0.010391734682287192,0.026151125730228462,-0.4490856638492621,0.1162740187080408,0.18919007861996923,-0.04249713746040156,0.0022133628841473517,0.13878261076277773,0.04865801133296815,0.18968025985413822,-0.04617041614080726,-0.010612265104736974,-0.20199639105169728,0.411091714477364
ACH-000993,-0.040935182196416384,-0.20022666123311808,-0.11002272923537204,-0.05400413903912198,-0.13417059002130102,-0.11255287603756345,-0.1286061095627832,-0.1533676737519267,-0.07867045640418496,-0.10866146119212283,-0.9398017201262371,-0.06315696005576754,-0.32302008770467616,-0.08071680313988319,-0.12474464401057302,-0.15060036475656863,-0.32799164885715565,-0.16732333418724896,-0.49912102631576727,-0.014511310178958011,-0.7414230121765361,-0.25793870832439864
ACH-000711,-0.05491575035086419,-0.2247812354192298,0.05146692038586785,-0.08596225244632359,-0.08366779980468442,-0.20035437626803637,-0.1470026387055751,0.09255750660760814,-0.11628858062469878,-0.12982381655669803,-0.5106828272588484,-0.20399975644213217,-0.13992159421519695,-0.2121256346505471,0.26073973304726067,0.04777175018867909,-0.23072885335599652,-0.16875760287638383,-0.28172741943603963,-0.14109159376867997,-0.1914493173705229,0.08622847713884588
ACH-000653,0.10939159408625684,-0.0047116495867780515,-0.08544860925243516,-0.033512009123036667,-0.1355761699066886,-0.24401702455167307,0.0028174630883782276,-0.013904589911804526,-0.14413625263648522,-0.05187929588087604,0.4929890595160032,-0.0615639414737263,-0.01568574708299715,-0.1183308975984369,-0.05200096776427794,0.5071359603279373,-0.1937883937321711,-0.1314635404165925,0.5926396773178838,-0.007447492093715077,0.21364315082193547,-0.4515735504109283
ACH-000241,-0.0038000416566118357,-0.08719885658678819,-0.0566099973487814,0.07893275399292529,0.05632008761142934,0.08182523729034487,3.604688962900728,-0.14421335725831713,-0.06170192911548964,-0.03030907969490964,-0.2569260562323342,0.09676514615682992,-0.19010985372908096,-0.001437936455665317,-0.13307010087161428,0.16274158491446797,-0.3446285034939219,-0.10940425917513674,0.19686446156969964,0.02589625114074848,0.1200916760154688,-0.671248920758949
ACH-000645,-0.13551408169989618,-0.21219411738865976,-0.13092811696010984,-0.16231094569612708,-0.14505473189636758,-0.17999205416882144,-0.15471278923300294,-0.3375181137053421,-0.2161983628478409,-0.12097724855344898,-0.42607619959861825,-0.1692958976984421,-0.2189821788558808,-0.20287707678717687,-0.02236531319608151,-0.08736544816171317,-0.1861680235330297,-0.1374599473796826,-0.36134542132505515,-0.12632858137594982,-0.08264058315471073,0.28343347177390127
ACH-000151,0.08969061688374283,-0.01976255819747454,-0.1551047726245421,0.05620736267144571,-0.11775148749144636,-0.0975372682521795,-0.10809898591393007,0.010845517543151032,0.02713328341913717,-0.004672520469462301,0.3806558927275058,0.16550829151206228,0.06231351509182549,0.1710953573440983,0.033916549471752565,0.05291319912963971,-0.18256823355263957,-0.15317287379293348,0.6848766199141919,0.0834938046158456,0.2645619470453998,-0.6996691741010838
ACH-000753,-0.08616125051678607,-0.14797591483978675,-0.08672074161168605,-0.13200298544307326,-0.16021330434911943,-0.20407294743781615,-0.15301160138728473,-0.26019825261827495,-0.13999927667328993,-0.12067706947583229,-0.24427803196457124,-0.09802173657645274,0.01677592365810144,-0.07914591605668067,-0.08144436984749051,-0.08018215514904412,-0.11921045585883616,-0.183777789968983,-0.22769256151956754,-0.11436456440867075,-0.08473972387895093,0.1638795445181247
ACH-001532,0.011186663320495963,-0.014761003469720068,-0.08783258935299078,-0.12638912559220275,1.4849649769311526,-0.22546430728379044,0.0962311923106454,-0.4216714299112678,-0.12613533172834726,-0.08851719885581841,0.16403436321592582,-0.18336419656343927,-0.1327218583958148,-0.17188420808144667,-0.13546347604033743,-0.07067061989209185,0.04008342650820483,-0.1403961494335414,-0.23232140925290648,-0.11699803094405777,0.3648820653783192,-0.12884029295103994
ACH-001353,-0.08099305372806138,-0.28063996085088055,-0.10674936183920325,-0.16797283786541414,-0.1784543443070918,-0.1578803621781846,-0.17909929169352312,0.24095860639987596,-0.16801369317517084,-0.15003723589330878,-0.6583211427423588,-0.1657756131467496,-0.4144880660002073,-0.20010745781375053,-0.10378550839611851,-0.1719525131445,-0.38536458920311956,-0.15530779768095962,-0.41549197934021986,-0.18614093331584397,0.17264816743859113,-0.21374480387520947
ACH-000995,-0.03868917825199998,-0.04966419590758208,0.15780706052663934,0.006978521637061806,0.0029632765707547862,-0.13485795902493872,0.17013657322900302,0.22006969595152825,-0.0734979617894298,1.4980974487887508,-0.03218366498772045,1.184465033015289,0.27495983363632737,0.02233948366218564,0.023654179791975382,0.023544585312362944,0.3199813766597763,-0.11178093942387113,0.687357613814296,0.09256342813885125,0.4462663819980747,-0.21840511481486743
ACH-000326,-0.018950495119149806,-0.13124135435958745,0.17486856809028983,-0.06503161365680926,-0.11635061254445342,0.2134405759542915,1.4476499974654873,-0.057835733210177494,0.14654472026301368,-0.019909136467383542,-0.10723556644994868,0.05040158171785069,0.02157705920732297,-0.010162828858483828,-0.03539831888182056,0.10121390221072374,-0.13144712266319566,-0.09119897888357782,0.19272891748918505,0.09539522101549025,0.29199284331244607,-0.41380249072272196
ACH-000106,0.02426092833941289,-0.1398937300484849,-0.028038518223403735,0.09277333317021408,0.07740517916403232,-0.18984218416640342,0.15631099760523662,0.3065948427200786,0.1571649859227427,0.14067022778219257,-0.29661251544571265,-0.12678977536535602,-0.0346276566942683,0.04798755775579459,0.7212845929802978,0.33743299672146515,-0.23522048914318766,-0.026672794718797757,0.856182087502074,-0.07370422377810303,0.15723197603071215,-0.4220329462926974
ACH-000346,0.002252813976106737,-0.05371178646689923,-0.06001188456919467,-0.008242417628958606,0.13614430539806857,-0.1187779418025436,0.09592848236286802,0.2631675577893637,0.386791973687866,0.0353853137731366,-0.10642476989644344,0.04838101763113716,-0.012497879392913792,0.034175622111004327,0.9174504572356105,0.45353377663885797,-0.28083299545185836,-0.10273347183877016,0.9181002461964394,0.21321589893489074,0.3940243362677805,-0.5532973005780274
ACH-000404,0.02244120494065766,-0.15598073672964288,-0.015115342185817737,-0.06580932149177958,0.7458368437950063,-0.08612426892827235,0.2965025049825944,-0.2402859287085464,0.06235320602456907,0.041497950440308594,-0.5533693025395254,-0.048990784040173395,0.054110676526720594,-0.11389857203433826,0.026103832278983552,-0.09678783296780036,-0.09678902270129035,-0.04776667888981419,-0.209004985603596,0.09113213945076129,-0.17783456940607337,0.11202014746082184
