,MEblack,MEbrown,MEchocolate,MEcoral,MEdarkred,MEdarksalmon,MEfirebrick,MEgainsboro,MEindianred,MElightcoral,MElightgrey,MElightsalmon,MEmaroon,MEorangered,MErosybrown,MEsaddlebrown,MEsalmon,MEseashell,MEsilver,MEtomato,MEwhite,MEwhitesmoke
ACH-001332,-0.001895599964340925,-0.014768791943139854,-0.0032655157986484916,-0.00903380676606731,-0.008034174895289169,-0.005526413899226153,-0.007613374986916184,0.020810559481695672,-0.0024992847817362674,-0.007168671925087136,-0.04651260194990535,-0.010998308285481073,-0.07010330569720989,-0.010719448464357371,-0.0033567028566999775,-0.004496457532641936,-0.025149144483221825,-0.003937980197215723,-0.03869257973906772,-0.011251250484908123,-0.002702439949822835,-0.027553062581438744
ACH-001278,-0.008737480571987161,-0.01137067998072642,-0.008159656526269111,0.0005980826564186654,-0.008456339675958087,-0.006834666948302156,-0.006461354876864174,-0.016791632323732115,-0.003939620070038242,-0.00640966079355208,-0.05139991020078778,-0.004827435693996078,0.003468271870675661,-0.008047381925376943,-0.0030101971749483566,-0.0060686692517086345,0.011242837445600477,-0.0061348267642146685,-0.03024371154618343,-0.0009244776905370112,0.008838857026402278,-0.006039089757384173
ACH-000245,-0.0014312610582963893,0.01818488733353182,-0.008062970796783924,-0.004869705608351758,-0.00810809032995846,-0.0016756651415797126,-0.00725747287311512,-0.043100145707332845,-0.007251998178726788,0.004697217400237982,0.0875519732215866,0.006192227150395812,0.013733807567723414,-0.0022082466343135427,0.0014547278104983456,-0.004110236533635618,-0.01873422166995268,-0.004998424195126921,0.07429564644495379,0.00026436940656007166,-0.0066353590208639845,-0.06615293768961612
ACH-000402,-0.004693341229854496,0.02131195418940527,-0.00842718947094317,-0.0028313999770844126,-0.008519187251963715,-0.0026598304052307172,-0.005542844327663704,-0.04464771709134888,-0.00902896408624356,0.0030572940909788793,0.09202649030237472,-0.006317417319454516,0.005692271388295411,-0.00432042989084259,-0.003047759783218315,-0.0028949588685169936,-0.01842104153275815,-0.00508533011155087,0.07491893359992008,-0.0037184637624725677,-0.0002621180106285054,-0.07529486050672203
ACH-001450,-0.0011167247503161121,-0.0005127640204766683,-0.008379514066369144,-0.009047070714834755,-0.011050432252224105,-0.005792751800848171,-0.010489558850475415,-0.04939803916270806,-0.009591467336006621,-0.007751647287280915,0.02552604540554949,-0.010613400222836473,-0.02803346272344396,-0.009291998397754395,-0.005123047313318164,-0.004468056440168883,-0.023730724041558002,-0.00937024270719644,0.05125127357382306,-0.009473683450139323,0.00932325715948147,-0.08004489999070286
ACH-000160,-0.004681704201707537,-0.008670185357465603,-0.006888402333394677,-0.007975160451885389,-0.004906662613823544,-0.0062405730655092405,-0.010020334146484225,-0.01424970013049252,-0.004087094236881849,-0.007440789009284389,-0.01720412952862308,-0.007721286154713601,-0.03253390864718344,-0.0075772792243464435,-0.004767180248473472,-0.004418226553221788,-0.013813138032250599,-0.008830890787506486,-0.02979692635869541,-0.010190766475999329,-0.000926266830515841,-0.023040714322145172
ACH-001020,-0.007647963765871268,-0.013090883837392462,-0.008916793436909959,-0.00872968592075074,-0.009758420006919347,-0.006255816935006656,-0.011297095414416869,-0.021358534382849435,-0.009681932710426121,-0.0064738707537322845,-0.03983668252763858,-0.012979856698254508,-0.022888483874427993,-0.01166181376046518,-0.006224488831770482,-0.007228758427770799,-0.006461485766875554,-0.004958457942594701,-0.036712073594913665,-0.008571158552448072,0.006411312197628804,-0.00600964842408866
ACH-000536,0.005271670884040318,0.0006473768149732624,-0.0013209416944391238,0.0001550181876915433,-0.00831717368633226,-0.0028601496432085305,-0.004117358803568506,0.04134271039265709,-0.002531123413432504,-0.007429659691146485,0.011290983807170208,-0.004097945888126356,0.018858647082496648,0.0029458510109359173,-0.0036441910178841453,-0.0014652381579825723,-0.010887884740028926,-0.004978236437790379,-0.007318883800372584,0.0006681850287947323,-0.015181493853933815,0.01463691452981455
ACH-000927,-0.0049229413117600805,-0.0006678199662890257,0.03820732185368714,-0.0035888708804154047,-0.007128652509863651,-0.002490927701391253,-0.006593622294353947,0.031226958214635253,-0.0024042450193927094,-0.005972771065323901,0.008684042847243827,-0.004815469421430447,-0.0005600830954941255,0.0006671373977185418,-0.0004620961636005325,0.005472869643501973,-0.0031983062265929525,-0.0053857919840184084,-0.013079715015411754,-0.008368996830541127,-0.005123901580482849,-0.015331491352821983
ACH-000818,0.009716951996615028,0.011015310342944704,0.0924965926525944,0.004606341087721755,-0.006270016370048765,-0.0007407126944420955,-0.002949194528662333,0.05085161586273668,-0.003650996544518776,-0.005827016361229315,0.04003358323212977,0.0010923948069317476,0.017126803446329854,0.0036461171412870705,0.007374529919504056,0.013592402600634554,0.015230147864463656,-0.0022154888529075504,0.0011556821011277922,-0.003074167842785708,-0.009202685539193583,0.004072002507860815
ACH-000288,0.006653960316050401,-0.0006276718629149066,-0.005624900073163483,-0.00419883357792796,-0.00876527894781804,-0.005722986389971259,-0.009064443317805222,-0.023035833852906123,-0.007631281886973815,-0.00848431439635547,-0.002229763092957749,-0.009247371341684848,0.0019035527448301986,-0.003926428708508106,-0.004798434060072588,-0.005374962468059966,-0.005807680963337194,-0.007656029775300813,-0.019936681678027292,-0.003236039176848047,-0.011762837244750836,0.0277491646895312
ACH-000432,0.00020883108327492394,0.022173181045466724,-0.006838613285783827,0.002709827884982017,-0.005037852316549457,-0.002153411625072709,-0.00338874373071677,-0.04453673268976241,-0.009502645611572033,-0.002710927528619125,0.0906964185433488,0.005967484711076041,0.00027614347217865166,0.001259570453224251,-0.003787661238026603,-0.0036989377692359555,-0.022593079012724213,-0.005592748498999269,0.06940403047589466,-0.0037921229069017835,0.007332192329099378,-0.06560420854631378
ACH-000535,-0.006014532524160761,-0.0009992093143375278,-0.006118880709234949,-0.007819202358706692,-0.007478224878287822,-0.006198645125382345,-0.00863357351569819,0.03862289457812802,-0.0016168828433569566,-0.003133261096295961,0.009544369126108591,-0.009100411250463921,-0.03614496355076238,-0.006224816851439419,-0.005680083715835579,-0.004978847948318182,-0.025040584821597742,-0.010100087629939521,-0.009548981017225013,-0.009300968556603808,-0.011468646791052757,0.004797820018116981
ACH-000009,-0.008804827484912677,-0.0015613516339215649,-0.0023852609797496466,0.00020113812342605755,-0.008060282725132324,-0.003921653440208314,-0.002491558497564495,0.03413158594729644,-0.004181217127182547,-0.0016281345153584198,-0.0019244115760811745,-0.0058520506218875295,0.007666525447429101,0.0031651293335648624,-0.003507714909761954,0.0020483397475408033,-0.007971302756054814,-0.0025143409492815226,-0.016350603980069385,-0.007327666417481027,-0.008681847679216351,0.0073041837396396105
ACH-000580,-0.0030662205892816323,-0.00016265554766217269,0.0007637615089068998,-0.003648365463777127,0.10062919991555143,-0.003077397990741761,-0.006983142031004097,-0.019596234329351033,-0.0016060088607069626,-0.008143213646494488,0.01217946629951995,-0.0025947766768466226,0.010746805541036701,0.0070443661579987,-0.00012768018412464988,-0.004321451170575076,-0.0017794273546545075,0.0009990800850769462,-0.003196209638730974,-0.0016349435031353789,-0.005984104240686728,0.029108093528809685
ACH-001333,-0.004833580283049824,-0.01280715795916659,-0.008152179128092843,-0.006539219759924864,-0.006161418256606182,-0.005532562127855879,-0.010848954745538894,-0.02397411023962802,-0.009082116184064898,-0.009265802114286514,-0.03623433156793507,-0.009138050204198816,0.0020996038166809557,-0.009087071695284126,0.001451079888133605,-0.005012627877540566,0.00611340463831191,-0.00837306211133598,-0.031063788338571124,-0.00761968536086311,0.004088320124493052,-0.013747517465268777
ACH-000206,-0.0046183732546344475,-0.00787745444948475,-0.007570533172160673,-0.00626346565855477,-0.008740615202888382,-0.005584967438972492,-0.005563550272704859,-0.03188362262414008,-0.007252206133805671,0.011282160648835306,-0.0288792991331462,1.831029205632267e-05,0.008913563090477509,-0.0026013749846989847,-0.0024367652934187438,-0.0013544947342060724,-0.012161244178878598,-0.004290502647327721,0.023054491236843347,-0.006902235643325944,0.009923586278288335,-0.04478946438979298
ACH-000440,-8.799438650441197e-05,0.022694213184754987,0.009774961251967274,-0.00041684430247962607,-0.0007079190232623677,-0.001018073846448595,0.0038074152382842393,-0.03846591299412513,0.0032370050918213026,0.0153412701060839,0.08986454457201058,0.005746859283169591,0.0503965096463364,0.004566108204764484,0.008495170015465538,0.0030172140240361657,-0.0018856680727676555,0.005531561301304439,0.13546503730993098,0.012635288775490196,0.007047268725314263,-0.05229753437373448
ACH-000003,-0.0016515018606435119,-0.005958970875045701,-0.003914731516814232,-0.002640051938912062,-0.007359603634089782,-0.0026347074041937406,-0.003381628602624757,0.034887022842221546,-0.0035568156014030034,-0.0010934331871323764,-0.015287794733496538,-0.006253214159645121,-0.021619682520169697,-0.002522560620630402,-0.002184013706752971,-0.004247299167621347,-0.010747219292153977,0.0028086009558243013,-0.02211854428126593,-0.008266415711783524,-0.0033541779558396746,-0.005772535249540932
ACH-000210,-0.00045882614056977616,0.020518163197343498,0.0015577815236750777,-0.0062127337696632765,-0.0021282721989160725,0.023087525696115576,0.0026185457072461647,-0.015316360974465766,0.006830189714736888,-0.003969198036971207,0.08454707539502541,0.019743138836804244,0.02100279104837338,0.002524806054617484,-0.00445801764353911,-0.000998660459002201,0.0660063709438326,-0.003412046763967689,0.02651825973847035,-0.001186352147457353,0.14378395393455848,-0.01498142069859953
ACH-000433,0.005904427526506984,-0.007677743496156835,-0.005488933308047879,-0.0031662623277637597,-0.006832438758940051,-0.005957888868715725,-0.00916901712782894,-0.014481957218707426,-0.007942371500241555,-0.009963290203143783,-0.015343755855109387,-0.009765621525696582,-0.0472746421342635,-0.002507057168091862,-0.005438698811251477,-0.00535759798041686,-0.01956528326087285,-0.009140275789673556,-0.02236105217002169,-0.008413103511597127,-0.0009338622607717646,0.012046423485519828
ACH-000234,-0.0031038666886392657,0.014836881233930831,-0.00047176032280597796,0.003403492775348484,-0.005796582141457032,0.00042218082690696177,-0.004967348140583674,0.009037234226371331,-0.0016659179797724908,-0.0036049744191722233,0.051256055900261166,-0.000913118089394955,0.0022539079826470834,0.0009195516547122608,-0.003941998625076471,-0.001071470659030004,-0.0006536507835905571,-0.005587244950466898,0.005296330573120583,0.0011527289846042664,-0.012960809157626,0.019736199929045573
ACH-000212,-0.005502354862269925,0.0005958987500761377,0.001026470033032885,-0.0035553548399986507,-0.005482520765579547,-0.0023566776244751736,-0.005223100207199281,-0.007303594530283969,-0.005542418544086989,-0.005884665345065286,0.022714791376161354,-0.0037065098934449103,-0.008525041133221098,-0.008246193260964261,-0.005040121821139336,-0.004719584687413002,-0.009849523126919031,-0.007309471269931169,-0.0054960779357307536,-0.008628594509501734,0.0005175172127125922,0.021207652710745453
ACH-000826,-0.003923049905030412,0.019826520685690296,-0.002150584890051663,-0.0026199719960307293,-0.0035423680828872207,-0.0033815885119331665,-0.008626565044455166,0.040324929891979736,-0.005414642268357597,-0.006498225438344344,0.07214721334382738,-0.009104007909200861,-0.011393509080702025,-0.006288061162977051,-0.004095529814137984,-0.003288160896869389,-0.018000183125717457,-0.006853548134240582,0.002866178300351727,-0.0037898135107560845,-0.008234635667875424,0.009011705068293243
ACH-000902,-0.0036619527557151307,0.014780747098511904,0.021947777306075694,-0.004548149471520095,-0.007204472125142095,-0.0026196129395220915,-0.004928403984448605,0.026958555774417334,-0.008834682776514518,-0.008019163971875945,0.07495942387832845,-0.005875585946425433,0.0025392708435726706,-0.0050797676043909884,-0.0035075486003745206,-0.0038202854986378217,0.010809065152698838,-0.006223133938468116,0.006862366480066849,-0.005111105922494964,-0.0006365409565814676,-0.01156871009345207
ACH-000832,-0.00913128195663944,-0.006412081835180482,-0.00607948747571991,-0.0035465135252945247,-0.005283891401684583,-0.004527711744313537,-0.007472075658033614,0.032873455952418036,-0.0069962580840012365,-0.002569894508439038,-0.015124780077530618,-0.005361667601088042,-0.029230388447254584,-0.0035924885960278504,-0.003883692663824189,0.0015848195906456078,-0.022052157342789,-0.007897129207562371,-0.016865746818672322,-0.00848124769995636,-0.015607245919907737,-0.0005521617564590239
ACH-000142,-0.0009656470897557018,0.016110503233696706,-0.0014941771834551306,0.004316287466569432,-0.009002164757150656,0.0033658091098684147,-0.006150693051222336,0.03939890996444714,-0.005683659136894728,-0.00556399269288852,0.046288216340239656,0.0033320687084669527,-0.016500107903108952,0.010575466924780405,-0.004757824678815147,-0.0014236435860674416,-0.01641414063522832,-0.01001411895194894,-0.004881625902291154,-0.001589944206518704,-0.020740943173084128,0.013364029178630745
ACH-000518,0.004313859722747417,0.010779831665531925,0.0011726174543494855,0.0014117480427331126,-0.004661689796734155,-0.003874511312982042,-0.0029155333154111287,0.05002218115442163,-0.0008140864333830385,-0.003146643562887844,0.04194330439012457,-0.00014468269407350725,-0.0049241453372431,-0.0020609689361850074,-0.003389687969547723,0.006896325141418712,-0.018311665345857958,-0.00600593052857706,0.006298484187168971,-0.0006324959103422779,-0.02040614409228954,0.014096363236380399
ACH-000856,-0.0007995006810086538,0.001568359802038436,-0.0021571500407016556,0.009606523881675814,-0.002632878699927482,0.002065354816984127,-0.0003465545859476484,0.010104755181338776,-0.002660539518134926,-0.0047639354995222555,0.014295705553250729,-0.0024291335114696995,0.04599008836541762,0.007910153221445325,-0.0026143979401382325,-0.005694214859941303,0.008712492651155888,-0.0002737576993727061,0.0036682170873376303,-0.0009271819611669063,-0.005039347376884304,0.01674783263038251
ACH-000457,-0.004261667385711106,0.01031163055735456,-0.004365854426005093,0.0007424861047419871,-0.004844235414552959,-0.005605701571383019,-0.006500332592909342,0.01242752748516836,-0.001668897122497029,-0.007628463242157244,0.04290491370570236,-0.003356028327873985,-0.009832940511298257,-0.0022098925492777715,-0.004383384784509988,-0.0015817941712798409,0.0025214620895388793,-0.006254007273748594,0.0023968333526238313,-0.0027842696283468093,-0.012842128098503361,0.01728784694411481
ACH-000174,0.00010574749664326493,-0.006906388185500818,-0.007278133372410223,-0.0016220684026520243,-0.007478946882689883,-0.006582791605837087,-0.008625443740356214,-0.007524443006475653,-0.004474834278232118,-0.0068999382639924915,-0.017532185155864025,0.0012829547125086042,0.007481532101681748,-0.0008722050837675663,-0.004244864328046677,-0.006122386190787974,-0.007532264204196813,-0.006370002546519514,-0.015340390914424263,-0.0038905338864655237,-0.003331751684602479,0.008313424332774278
ACH-000516,-0.0026458978763443074,0.0028171733442159085,-0.005540249468335365,0.00015058000892341112,-0.0007728633961057922,-0.00512093283200715,-0.004041745564542488,-0.015956137985322257,-0.0012561364435044076,-0.002073730191585671,0.0018167695446713412,0.0032075416925886327,0.028435742820571812,-0.005841896309270775,0.0027731581645932687,0.016495414673797386,0.0016696954981693384,-0.0009756987583319333,-0.0009022505289455167,0.01041651691952518,-0.0066854142455132996,0.05859095325554591
ACH-000857,-0.005235097546811654,0.005182375212175243,-0.0025245038368756118,-0.006086015050551836,-0.007061416616036671,-0.005201963187278536,-0.009571077645802551,0.023706048146189564,-0.008570714761385352,-0.00634198780057059,0.02307914429153717,-0.009942371282246497,-0.06632417634089573,-0.009316838689971756,-0.003811867025396233,-0.0057861112111431265,-0.024688179995408777,-0.008628321056566874,-0.019662905931044826,-0.00887922670799663,-0.024057019287439578,-0.012559705269084308
